date,category,additional,subject,frequency,frequency_share
20160615,broad_topics,count_words,Economy,62,23.04832713754647
20160615,broad_topics,count_words,Labor,100,37.174721189591075
20160615,broad_topics,count_words,Consumer,22,8.178438661710038
20160615,broad_topics,count_words,Inflation,51,18.95910780669145
20160615,broad_topics,count_words,Manufacturing,27,10.037174721189592
20160615,broad_topics,count_words,Housing,20,7.434944237918216
20160615,broad_topics,count_words,Commodities,34,12.639405204460965
20160615,broad_topics,count_words,Trade,23,8.550185873605948
20160615,broad_topics,count_words,Demand,4,1.486988847583643
20160615,broad_topics,count_words,Foreign,15,5.5762081784386615
20160615,broad_topics,count_negative_words_in_paragraph,Economy,27,10.037174721189592
20160615,broad_topics,count_negative_words_in_paragraph,Labor,71,26.394052044609666
20160615,broad_topics,count_negative_words_in_paragraph,Consumer,5,1.858736059479554
20160615,broad_topics,count_negative_words_in_paragraph,Inflation,22,8.178438661710038
20160615,broad_topics,count_negative_words_in_paragraph,Manufacturing,15,5.5762081784386615
20160615,broad_topics,count_negative_words_in_paragraph,Housing,6,2.2304832713754648
20160615,broad_topics,count_negative_words_in_paragraph,Commodities,25,9.293680297397769
20160615,broad_topics,count_negative_words_in_paragraph,Trade,18,6.691449814126393
20160615,broad_topics,count_negative_words_in_paragraph,Demand,4,1.486988847583643
20160615,broad_topics,count_negative_words_in_paragraph,Foreign,8,2.973977695167286
20160615,broad_topics,count_positive_words_in_paragraph,Economy,18,6.691449814126393
20160615,broad_topics,count_positive_words_in_paragraph,Labor,53,19.702602230483272
20160615,broad_topics,count_positive_words_in_paragraph,Consumer,12,4.4609665427509295
20160615,broad_topics,count_positive_words_in_paragraph,Inflation,16,5.947955390334572
20160615,broad_topics,count_positive_words_in_paragraph,Manufacturing,12,4.4609665427509295
20160615,broad_topics,count_positive_words_in_paragraph,Housing,14,5.204460966542751
20160615,broad_topics,count_positive_words_in_paragraph,Commodities,11,4.089219330855019
20160615,broad_topics,count_positive_words_in_paragraph,Trade,8,2.973977695167286
20160615,broad_topics,count_positive_words_in_paragraph,Demand,1,0.37174721189591076
20160615,broad_topics,count_positive_words_in_paragraph,Foreign,3,1.1152416356877324
20160615,broad_topics,net_sentiment_per_topic,Economy,-9,-3.3457249070631967
20160615,broad_topics,net_sentiment_per_topic,Labor,-18,-6.691449814126393
20160615,broad_topics,net_sentiment_per_topic,Consumer,7,2.6022304832713754
20160615,broad_topics,net_sentiment_per_topic,Inflation,-6,-2.2304832713754648
20160615,broad_topics,net_sentiment_per_topic,Manufacturing,-3,-1.1152416356877324
20160615,broad_topics,net_sentiment_per_topic,Housing,8,2.973977695167286
20160615,broad_topics,net_sentiment_per_topic,Commodities,-14,-5.204460966542751
20160615,broad_topics,net_sentiment_per_topic,Trade,-10,-3.717472118959108
20160615,broad_topics,net_sentiment_per_topic,Demand,-3,-1.1152416356877324
20160615,broad_topics,net_sentiment_per_topic,Foreign,-5,-1.858736059479554
20160615,financial_conditions,count_words,Money market,2,0.7434944237918215
20160615,financial_conditions,count_words,Financial markets,9,3.3457249070631967
20160615,financial_conditions,count_words,Credit markets,5,1.858736059479554
20160615,financial_conditions,count_words,Stocks,3,1.1152416356877324
20160615,financial_conditions,count_words,Yield curve,3,1.1152416356877324
20160615,financial_conditions,count_words,Financing conditions,0,0.0
20160615,financial_conditions,count_words,US Dollar,3,1.1152416356877324
20160615,financial_conditions,count_words,Volatility,1,0.37174721189591076
20160615,financial_conditions,count_negative_words_in_paragraph,Money market,0,0.0
20160615,financial_conditions,count_negative_words_in_paragraph,Financial markets,3,1.1152416356877324
20160615,financial_conditions,count_negative_words_in_paragraph,Credit markets,0,0.0
20160615,financial_conditions,count_negative_words_in_paragraph,Stocks,1,0.37174721189591076
20160615,financial_conditions,count_negative_words_in_paragraph,Yield curve,3,1.1152416356877324
20160615,financial_conditions,count_negative_words_in_paragraph,Financing conditions,0,0.0
20160615,financial_conditions,count_negative_words_in_paragraph,US Dollar,3,1.1152416356877324
20160615,financial_conditions,count_negative_words_in_paragraph,Volatility,1,0.37174721189591076
20160615,financial_conditions,count_positive_words_in_paragraph,Money market,1,0.37174721189591076
20160615,financial_conditions,count_positive_words_in_paragraph,Financial markets,1,0.37174721189591076
20160615,financial_conditions,count_positive_words_in_paragraph,Credit markets,0,0.0
20160615,financial_conditions,count_positive_words_in_paragraph,Stocks,1,0.37174721189591076
20160615,financial_conditions,count_positive_words_in_paragraph,Yield curve,0,0.0
20160615,financial_conditions,count_positive_words_in_paragraph,Financing conditions,0,0.0
20160615,financial_conditions,count_positive_words_in_paragraph,US Dollar,2,0.7434944237918215
20160615,financial_conditions,count_positive_words_in_paragraph,Volatility,0,0.0
20160615,financial_conditions,net_sentiment_per_topic,Money market,1,0.37174721189591076
20160615,financial_conditions,net_sentiment_per_topic,Financial markets,-2,-0.7434944237918215
20160615,financial_conditions,net_sentiment_per_topic,Credit markets,0,0.0
20160615,financial_conditions,net_sentiment_per_topic,Stocks,0,0.0
20160615,financial_conditions,net_sentiment_per_topic,Yield curve,-3,-1.1152416356877324
20160615,financial_conditions,net_sentiment_per_topic,Financing conditions,0,0.0
20160615,financial_conditions,net_sentiment_per_topic,US Dollar,-1,-0.37174721189591076
20160615,financial_conditions,net_sentiment_per_topic,Volatility,-1,-0.37174721189591076
20160615,policy_topics,count_words,Federal funds rate,10,3.717472118959108
20160615,policy_topics,count_words,Yield curve control,0,0.0
20160615,policy_topics,count_words,Asset purchases,4,1.486988847583643
20160615,policy_topics,count_words,Repo operations,5,1.858736059479554
20160615,policy_topics,count_words,Forward guidance,43,15.985130111524162
20160615,policy_topics,count_words,Negative interest rates,0,0.0
20160615,policy_topics,count_words,Liquidity facilities,0,0.0
20160615,policy_topics,count_negative_words_in_paragraph,Federal funds rate,1,0.37174721189591076
20160615,policy_topics,count_negative_words_in_paragraph,Yield curve control,0,0.0
20160615,policy_topics,count_negative_words_in_paragraph,Asset purchases,0,0.0
20160615,policy_topics,count_negative_words_in_paragraph,Repo operations,0,0.0
20160615,policy_topics,count_negative_words_in_paragraph,Forward guidance,21,7.806691449814126
20160615,policy_topics,count_negative_words_in_paragraph,Negative interest rates,0,0.0
20160615,policy_topics,count_negative_words_in_paragraph,Liquidity facilities,0,0.0
20160615,policy_topics,count_positive_words_in_paragraph,Federal funds rate,3,1.1152416356877324
20160615,policy_topics,count_positive_words_in_paragraph,Yield curve control,0,0.0
20160615,policy_topics,count_positive_words_in_paragraph,Asset purchases,0,0.0
20160615,policy_topics,count_positive_words_in_paragraph,Repo operations,0,0.0
20160615,policy_topics,count_positive_words_in_paragraph,Forward guidance,14,5.204460966542751
20160615,policy_topics,count_positive_words_in_paragraph,Negative interest rates,0,0.0
20160615,policy_topics,count_positive_words_in_paragraph,Liquidity facilities,0,0.0
20160615,policy_topics,net_sentiment_per_topic,Federal funds rate,2,0.7434944237918215
20160615,policy_topics,net_sentiment_per_topic,Yield curve control,0,0.0
20160615,policy_topics,net_sentiment_per_topic,Asset purchases,0,0.0
20160615,policy_topics,net_sentiment_per_topic,Repo operations,0,0.0
20160615,policy_topics,net_sentiment_per_topic,Forward guidance,-7,-2.6022304832713754
20160615,policy_topics,net_sentiment_per_topic,Negative interest rates,0,0.0
20160615,policy_topics,net_sentiment_per_topic,Liquidity facilities,0,0.0
20160615,policy_words,count_words,Patient,0,0.0
20160615,policy_words,count_words,Gradual,15,5.5762081784386615
20160615,policy_words,count_words,Normalization,2,0.7434944237918215
20160615,policy_words,count_words,Data dependent,9,3.3457249070631967
20160615,policy_words,count_words,Accommodative,14,5.204460966542751
20160615,policy_words,count_words,Outcome-based guidance,0,0.0
20160615,policy_words,count_negative_words_in_paragraph,Patient,0,0.0
20160615,policy_words,count_negative_words_in_paragraph,Gradual,3,1.1152416356877324
20160615,policy_words,count_negative_words_in_paragraph,Normalization,0,0.0
20160615,policy_words,count_negative_words_in_paragraph,Data dependent,2,0.7434944237918215
20160615,policy_words,count_negative_words_in_paragraph,Accommodative,3,1.1152416356877324
20160615,policy_words,count_negative_words_in_paragraph,Outcome-based guidance,0,0.0
20160615,policy_words,count_positive_words_in_paragraph,Patient,0,0.0
20160615,policy_words,count_positive_words_in_paragraph,Gradual,10,3.717472118959108
20160615,policy_words,count_positive_words_in_paragraph,Normalization,0,0.0
20160615,policy_words,count_positive_words_in_paragraph,Data dependent,2,0.7434944237918215
20160615,policy_words,count_positive_words_in_paragraph,Accommodative,5,1.858736059479554
20160615,policy_words,count_positive_words_in_paragraph,Outcome-based guidance,0,0.0
20160615,policy_words,net_sentiment_per_topic,Patient,0,0.0
20160615,policy_words,net_sentiment_per_topic,Gradual,7,2.6022304832713754
20160615,policy_words,net_sentiment_per_topic,Normalization,0,0.0
20160615,policy_words,net_sentiment_per_topic,Data dependent,0,0.0
20160615,policy_words,net_sentiment_per_topic,Accommodative,2,0.7434944237918215
20160615,policy_words,net_sentiment_per_topic,Outcome-based guidance,0,0.0
20160615,quantitative_words,count_words,Consensus,4,1.486988847583643
20160615,quantitative_words,count_words,Few,6,2.2304832713754648
20160615,quantitative_words,count_negative_words_in_paragraph,Consensus,2,0.7434944237918215
20160615,quantitative_words,count_negative_words_in_paragraph,Few,4,1.486988847583643
20160615,quantitative_words,count_positive_words_in_paragraph,Consensus,2,0.7434944237918215
20160615,quantitative_words,count_positive_words_in_paragraph,Few,0,0.0
20160615,quantitative_words,net_sentiment_per_topic,Consensus,0,0.0
20160615,quantitative_words,net_sentiment_per_topic,Few,-4,-1.486988847583643
20160615,sentiment_words,count_words,Strong,41,15.241635687732341
20160615,sentiment_words,count_words,Weak,26,9.66542750929368
20160615,sentiment_words,count_words,Moderate,17,6.319702602230483
20160615,sentiment_words,count_words,Uncertainty,40,14.869888475836431
20160615,sentiment_words,count_words,Recession,2,0.7434944237918215
20160615,sentiment_words,count_words,Recovery,25,9.293680297397769
20160615,sentiment_words,count_words,Expand,45,16.728624535315987
20160615,sentiment_words,count_words,Decline,49,18.21561338289963
20160615,sentiment_words,count_words,Stress,1,0.37174721189591076
20160615,sentiment_words,count_negative_words_in_paragraph,Strong,14,5.204460966542751
20160615,sentiment_words,count_negative_words_in_paragraph,Weak,20,7.434944237918216
20160615,sentiment_words,count_negative_words_in_paragraph,Moderate,3,1.1152416356877324
20160615,sentiment_words,count_negative_words_in_paragraph,Uncertainty,18,6.691449814126393
20160615,sentiment_words,count_negative_words_in_paragraph,Recession,2,0.7434944237918215
20160615,sentiment_words,count_negative_words_in_paragraph,Recovery,13,4.83271375464684
20160615,sentiment_words,count_negative_words_in_paragraph,Expand,20,7.434944237918216
20160615,sentiment_words,count_negative_words_in_paragraph,Decline,47,17.472118959107807
20160615,sentiment_words,count_negative_words_in_paragraph,Stress,1,0.37174721189591076
20160615,sentiment_words,count_positive_words_in_paragraph,Strong,41,15.241635687732341
20160615,sentiment_words,count_positive_words_in_paragraph,Weak,11,4.089219330855019
20160615,sentiment_words,count_positive_words_in_paragraph,Moderate,7,2.6022304832713754
20160615,sentiment_words,count_positive_words_in_paragraph,Uncertainty,9,3.3457249070631967
20160615,sentiment_words,count_positive_words_in_paragraph,Recession,0,0.0
20160615,sentiment_words,count_positive_words_in_paragraph,Recovery,21,7.806691449814126
20160615,sentiment_words,count_positive_words_in_paragraph,Expand,17,6.319702602230483
20160615,sentiment_words,count_positive_words_in_paragraph,Decline,11,4.089219330855019
20160615,sentiment_words,count_positive_words_in_paragraph,Stress,0,0.0
20160615,sentiment_words,net_sentiment_per_topic,Strong,27,10.037174721189592
20160615,sentiment_words,net_sentiment_per_topic,Weak,-9,-3.3457249070631967
20160615,sentiment_words,net_sentiment_per_topic,Moderate,4,1.486988847583643
20160615,sentiment_words,net_sentiment_per_topic,Uncertainty,-9,-3.3457249070631967
20160615,sentiment_words,net_sentiment_per_topic,Recession,-2,-0.7434944237918215
20160615,sentiment_words,net_sentiment_per_topic,Recovery,8,2.973977695167286
20160615,sentiment_words,net_sentiment_per_topic,Expand,-3,-1.1152416356877324
20160615,sentiment_words,net_sentiment_per_topic,Decline,-36,-13.382899628252787
20160615,sentiment_words,net_sentiment_per_topic,Stress,-1,-0.37174721189591076
20160727,broad_topics,count_words,Economy,66,21.428571428571427
20160727,broad_topics,count_words,Labor,98,31.818181818181817
20160727,broad_topics,count_words,Consumer,20,6.493506493506493
20160727,broad_topics,count_words,Inflation,55,17.857142857142858
20160727,broad_topics,count_words,Manufacturing,20,6.493506493506493
20160727,broad_topics,count_words,Housing,23,7.467532467532467
20160727,broad_topics,count_words,Commodities,25,8.116883116883116
20160727,broad_topics,count_words,Trade,18,5.844155844155844
20160727,broad_topics,count_words,Demand,7,2.272727272727273
20160727,broad_topics,count_words,Foreign,15,4.870129870129871
20160727,broad_topics,count_negative_words_in_paragraph,Economy,26,8.441558441558442
20160727,broad_topics,count_negative_words_in_paragraph,Labor,57,18.506493506493506
20160727,broad_topics,count_negative_words_in_paragraph,Consumer,6,1.948051948051948
20160727,broad_topics,count_negative_words_in_paragraph,Inflation,20,6.493506493506493
20160727,broad_topics,count_negative_words_in_paragraph,Manufacturing,7,2.272727272727273
20160727,broad_topics,count_negative_words_in_paragraph,Housing,8,2.5974025974025974
20160727,broad_topics,count_negative_words_in_paragraph,Commodities,20,6.493506493506493
20160727,broad_topics,count_negative_words_in_paragraph,Trade,13,4.220779220779221
20160727,broad_topics,count_negative_words_in_paragraph,Demand,5,1.6233766233766231
20160727,broad_topics,count_negative_words_in_paragraph,Foreign,9,2.922077922077922
20160727,broad_topics,count_positive_words_in_paragraph,Economy,16,5.194805194805195
20160727,broad_topics,count_positive_words_in_paragraph,Labor,50,16.233766233766232
20160727,broad_topics,count_positive_words_in_paragraph,Consumer,10,3.2467532467532463
20160727,broad_topics,count_positive_words_in_paragraph,Inflation,11,3.571428571428571
20160727,broad_topics,count_positive_words_in_paragraph,Manufacturing,6,1.948051948051948
20160727,broad_topics,count_positive_words_in_paragraph,Housing,11,3.571428571428571
20160727,broad_topics,count_positive_words_in_paragraph,Commodities,6,1.948051948051948
20160727,broad_topics,count_positive_words_in_paragraph,Trade,6,1.948051948051948
20160727,broad_topics,count_positive_words_in_paragraph,Demand,4,1.2987012987012987
20160727,broad_topics,count_positive_words_in_paragraph,Foreign,1,0.3246753246753247
20160727,broad_topics,net_sentiment_per_topic,Economy,-10,-3.2467532467532463
20160727,broad_topics,net_sentiment_per_topic,Labor,-7,-2.272727272727273
20160727,broad_topics,net_sentiment_per_topic,Consumer,4,1.2987012987012987
20160727,broad_topics,net_sentiment_per_topic,Inflation,-9,-2.922077922077922
20160727,broad_topics,net_sentiment_per_topic,Manufacturing,-1,-0.3246753246753247
20160727,broad_topics,net_sentiment_per_topic,Housing,3,0.974025974025974
20160727,broad_topics,net_sentiment_per_topic,Commodities,-14,-4.545454545454546
20160727,broad_topics,net_sentiment_per_topic,Trade,-7,-2.272727272727273
20160727,broad_topics,net_sentiment_per_topic,Demand,-1,-0.3246753246753247
20160727,broad_topics,net_sentiment_per_topic,Foreign,-8,-2.5974025974025974
20160727,financial_conditions,count_words,Money market,3,0.974025974025974
20160727,financial_conditions,count_words,Financial markets,12,3.896103896103896
20160727,financial_conditions,count_words,Credit markets,9,2.922077922077922
20160727,financial_conditions,count_words,Stocks,13,4.220779220779221
20160727,financial_conditions,count_words,Yield curve,4,1.2987012987012987
20160727,financial_conditions,count_words,Financing conditions,1,0.3246753246753247
20160727,financial_conditions,count_words,US Dollar,4,1.2987012987012987
20160727,financial_conditions,count_words,Volatility,5,1.6233766233766231
20160727,financial_conditions,count_negative_words_in_paragraph,Money market,1,0.3246753246753247
20160727,financial_conditions,count_negative_words_in_paragraph,Financial markets,4,1.2987012987012987
20160727,financial_conditions,count_negative_words_in_paragraph,Credit markets,5,1.6233766233766231
20160727,financial_conditions,count_negative_words_in_paragraph,Stocks,5,1.6233766233766231
20160727,financial_conditions,count_negative_words_in_paragraph,Yield curve,2,0.6493506493506493
20160727,financial_conditions,count_negative_words_in_paragraph,Financing conditions,0,0.0
20160727,financial_conditions,count_negative_words_in_paragraph,US Dollar,2,0.6493506493506493
20160727,financial_conditions,count_negative_words_in_paragraph,Volatility,5,1.6233766233766231
20160727,financial_conditions,count_positive_words_in_paragraph,Money market,1,0.3246753246753247
20160727,financial_conditions,count_positive_words_in_paragraph,Financial markets,3,0.974025974025974
20160727,financial_conditions,count_positive_words_in_paragraph,Credit markets,1,0.3246753246753247
20160727,financial_conditions,count_positive_words_in_paragraph,Stocks,4,1.2987012987012987
20160727,financial_conditions,count_positive_words_in_paragraph,Yield curve,0,0.0
20160727,financial_conditions,count_positive_words_in_paragraph,Financing conditions,0,0.0
20160727,financial_conditions,count_positive_words_in_paragraph,US Dollar,1,0.3246753246753247
20160727,financial_conditions,count_positive_words_in_paragraph,Volatility,0,0.0
20160727,financial_conditions,net_sentiment_per_topic,Money market,0,0.0
20160727,financial_conditions,net_sentiment_per_topic,Financial markets,-1,-0.3246753246753247
20160727,financial_conditions,net_sentiment_per_topic,Credit markets,-4,-1.2987012987012987
20160727,financial_conditions,net_sentiment_per_topic,Stocks,-1,-0.3246753246753247
20160727,financial_conditions,net_sentiment_per_topic,Yield curve,-2,-0.6493506493506493
20160727,financial_conditions,net_sentiment_per_topic,Financing conditions,0,0.0
20160727,financial_conditions,net_sentiment_per_topic,US Dollar,-1,-0.3246753246753247
20160727,financial_conditions,net_sentiment_per_topic,Volatility,-5,-1.6233766233766231
20160727,policy_topics,count_words,Federal funds rate,11,3.571428571428571
20160727,policy_topics,count_words,Yield curve control,0,0.0
20160727,policy_topics,count_words,Asset purchases,4,1.2987012987012987
20160727,policy_topics,count_words,Repo operations,5,1.6233766233766231
20160727,policy_topics,count_words,Forward guidance,49,15.909090909090908
20160727,policy_topics,count_words,Negative interest rates,0,0.0
20160727,policy_topics,count_words,Liquidity facilities,0,0.0
20160727,policy_topics,count_negative_words_in_paragraph,Federal funds rate,4,1.2987012987012987
20160727,policy_topics,count_negative_words_in_paragraph,Yield curve control,0,0.0
20160727,policy_topics,count_negative_words_in_paragraph,Asset purchases,0,0.0
20160727,policy_topics,count_negative_words_in_paragraph,Repo operations,0,0.0
20160727,policy_topics,count_negative_words_in_paragraph,Forward guidance,22,7.142857142857142
20160727,policy_topics,count_negative_words_in_paragraph,Negative interest rates,0,0.0
20160727,policy_topics,count_negative_words_in_paragraph,Liquidity facilities,0,0.0
20160727,policy_topics,count_positive_words_in_paragraph,Federal funds rate,1,0.3246753246753247
20160727,policy_topics,count_positive_words_in_paragraph,Yield curve control,0,0.0
20160727,policy_topics,count_positive_words_in_paragraph,Asset purchases,0,0.0
20160727,policy_topics,count_positive_words_in_paragraph,Repo operations,0,0.0
20160727,policy_topics,count_positive_words_in_paragraph,Forward guidance,17,5.51948051948052
20160727,policy_topics,count_positive_words_in_paragraph,Negative interest rates,0,0.0
20160727,policy_topics,count_positive_words_in_paragraph,Liquidity facilities,0,0.0
20160727,policy_topics,net_sentiment_per_topic,Federal funds rate,-3,-0.974025974025974
20160727,policy_topics,net_sentiment_per_topic,Yield curve control,0,0.0
20160727,policy_topics,net_sentiment_per_topic,Asset purchases,0,0.0
20160727,policy_topics,net_sentiment_per_topic,Repo operations,0,0.0
20160727,policy_topics,net_sentiment_per_topic,Forward guidance,-5,-1.6233766233766231
20160727,policy_topics,net_sentiment_per_topic,Negative interest rates,0,0.0
20160727,policy_topics,net_sentiment_per_topic,Liquidity facilities,0,0.0
20160727,policy_words,count_words,Patient,0,0.0
20160727,policy_words,count_words,Gradual,20,6.493506493506493
20160727,policy_words,count_words,Normalization,3,0.974025974025974
20160727,policy_words,count_words,Data dependent,5,1.6233766233766231
20160727,policy_words,count_words,Accommodative,19,6.1688311688311686
20160727,policy_words,count_words,Outcome-based guidance,0,0.0
20160727,policy_words,count_negative_words_in_paragraph,Patient,0,0.0
20160727,policy_words,count_negative_words_in_paragraph,Gradual,5,1.6233766233766231
20160727,policy_words,count_negative_words_in_paragraph,Normalization,1,0.3246753246753247
20160727,policy_words,count_negative_words_in_paragraph,Data dependent,0,0.0
20160727,policy_words,count_negative_words_in_paragraph,Accommodative,5,1.6233766233766231
20160727,policy_words,count_negative_words_in_paragraph,Outcome-based guidance,0,0.0
20160727,policy_words,count_positive_words_in_paragraph,Patient,0,0.0
20160727,policy_words,count_positive_words_in_paragraph,Gradual,9,2.922077922077922
20160727,policy_words,count_positive_words_in_paragraph,Normalization,0,0.0
20160727,policy_words,count_positive_words_in_paragraph,Data dependent,0,0.0
20160727,policy_words,count_positive_words_in_paragraph,Accommodative,7,2.272727272727273
20160727,policy_words,count_positive_words_in_paragraph,Outcome-based guidance,0,0.0
20160727,policy_words,net_sentiment_per_topic,Patient,0,0.0
20160727,policy_words,net_sentiment_per_topic,Gradual,4,1.2987012987012987
20160727,policy_words,net_sentiment_per_topic,Normalization,-1,-0.3246753246753247
20160727,policy_words,net_sentiment_per_topic,Data dependent,0,0.0
20160727,policy_words,net_sentiment_per_topic,Accommodative,2,0.6493506493506493
20160727,policy_words,net_sentiment_per_topic,Outcome-based guidance,0,0.0
20160727,quantitative_words,count_words,Consensus,9,2.922077922077922
20160727,quantitative_words,count_words,Few,3,0.974025974025974
20160727,quantitative_words,count_negative_words_in_paragraph,Consensus,3,0.974025974025974
20160727,quantitative_words,count_negative_words_in_paragraph,Few,1,0.3246753246753247
20160727,quantitative_words,count_positive_words_in_paragraph,Consensus,3,0.974025974025974
20160727,quantitative_words,count_positive_words_in_paragraph,Few,1,0.3246753246753247
20160727,quantitative_words,net_sentiment_per_topic,Consensus,0,0.0
20160727,quantitative_words,net_sentiment_per_topic,Few,0,0.0
20160727,sentiment_words,count_words,Strong,59,19.155844155844157
20160727,sentiment_words,count_words,Weak,22,7.142857142857142
20160727,sentiment_words,count_words,Moderate,28,9.090909090909092
20160727,sentiment_words,count_words,Uncertainty,65,21.1038961038961
20160727,sentiment_words,count_words,Recession,1,0.3246753246753247
20160727,sentiment_words,count_words,Recovery,22,7.142857142857142
20160727,sentiment_words,count_words,Expand,56,18.181818181818183
20160727,sentiment_words,count_words,Decline,52,16.883116883116884
20160727,sentiment_words,count_words,Stress,1,0.3246753246753247
20160727,sentiment_words,count_negative_words_in_paragraph,Strong,27,8.766233766233766
20160727,sentiment_words,count_negative_words_in_paragraph,Weak,20,6.493506493506493
20160727,sentiment_words,count_negative_words_in_paragraph,Moderate,7,2.272727272727273
20160727,sentiment_words,count_negative_words_in_paragraph,Uncertainty,38,12.337662337662337
20160727,sentiment_words,count_negative_words_in_paragraph,Recession,1,0.3246753246753247
20160727,sentiment_words,count_negative_words_in_paragraph,Recovery,13,4.220779220779221
20160727,sentiment_words,count_negative_words_in_paragraph,Expand,24,7.792207792207792
20160727,sentiment_words,count_negative_words_in_paragraph,Decline,50,16.233766233766232
20160727,sentiment_words,count_negative_words_in_paragraph,Stress,1,0.3246753246753247
20160727,sentiment_words,count_positive_words_in_paragraph,Strong,53,17.20779220779221
20160727,sentiment_words,count_positive_words_in_paragraph,Weak,10,3.2467532467532463
20160727,sentiment_words,count_positive_words_in_paragraph,Moderate,14,4.545454545454546
20160727,sentiment_words,count_positive_words_in_paragraph,Uncertainty,18,5.844155844155844
20160727,sentiment_words,count_positive_words_in_paragraph,Recession,0,0.0
20160727,sentiment_words,count_positive_words_in_paragraph,Recovery,16,5.194805194805195
20160727,sentiment_words,count_positive_words_in_paragraph,Expand,21,6.8181818181818175
20160727,sentiment_words,count_positive_words_in_paragraph,Decline,18,5.844155844155844
20160727,sentiment_words,count_positive_words_in_paragraph,Stress,1,0.3246753246753247
20160727,sentiment_words,net_sentiment_per_topic,Strong,26,8.441558441558442
20160727,sentiment_words,net_sentiment_per_topic,Weak,-10,-3.2467532467532463
20160727,sentiment_words,net_sentiment_per_topic,Moderate,7,2.272727272727273
20160727,sentiment_words,net_sentiment_per_topic,Uncertainty,-20,-6.493506493506493
20160727,sentiment_words,net_sentiment_per_topic,Recession,-1,-0.3246753246753247
20160727,sentiment_words,net_sentiment_per_topic,Recovery,3,0.974025974025974
20160727,sentiment_words,net_sentiment_per_topic,Expand,-3,-0.974025974025974
20160727,sentiment_words,net_sentiment_per_topic,Decline,-32,-10.38961038961039
20160727,sentiment_words,net_sentiment_per_topic,Stress,0,0.0
20160921,broad_topics,count_words,Economy,58,20.49469964664311
20160921,broad_topics,count_words,Labor,108,38.16254416961131
20160921,broad_topics,count_words,Consumer,15,5.30035335689046
20160921,broad_topics,count_words,Inflation,52,18.374558303886925
20160921,broad_topics,count_words,Manufacturing,27,9.540636042402827
20160921,broad_topics,count_words,Housing,14,4.946996466431095
20160921,broad_topics,count_words,Commodities,20,7.06713780918728
20160921,broad_topics,count_words,Trade,17,6.007067137809187
20160921,broad_topics,count_words,Demand,3,1.0600706713780919
20160921,broad_topics,count_words,Foreign,14,4.946996466431095
20160921,broad_topics,count_negative_words_in_paragraph,Economy,21,7.420494699646643
20160921,broad_topics,count_negative_words_in_paragraph,Labor,74,26.148409893992934
20160921,broad_topics,count_negative_words_in_paragraph,Consumer,1,0.35335689045936397
20160921,broad_topics,count_negative_words_in_paragraph,Inflation,13,4.593639575971731
20160921,broad_topics,count_negative_words_in_paragraph,Manufacturing,10,3.53356890459364
20160921,broad_topics,count_negative_words_in_paragraph,Housing,5,1.76678445229682
20160921,broad_topics,count_negative_words_in_paragraph,Commodities,11,3.8869257950530036
20160921,broad_topics,count_negative_words_in_paragraph,Trade,9,3.180212014134275
20160921,broad_topics,count_negative_words_in_paragraph,Demand,3,1.0600706713780919
20160921,broad_topics,count_negative_words_in_paragraph,Foreign,6,2.1201413427561837
20160921,broad_topics,count_positive_words_in_paragraph,Economy,17,6.007067137809187
20160921,broad_topics,count_positive_words_in_paragraph,Labor,42,14.840989399293287
20160921,broad_topics,count_positive_words_in_paragraph,Consumer,5,1.76678445229682
20160921,broad_topics,count_positive_words_in_paragraph,Inflation,9,3.180212014134275
20160921,broad_topics,count_positive_words_in_paragraph,Manufacturing,5,1.76678445229682
20160921,broad_topics,count_positive_words_in_paragraph,Housing,6,2.1201413427561837
20160921,broad_topics,count_positive_words_in_paragraph,Commodities,7,2.4734982332155475
20160921,broad_topics,count_positive_words_in_paragraph,Trade,5,1.76678445229682
20160921,broad_topics,count_positive_words_in_paragraph,Demand,0,0.0
20160921,broad_topics,count_positive_words_in_paragraph,Foreign,3,1.0600706713780919
20160921,broad_topics,net_sentiment_per_topic,Economy,-4,-1.4134275618374559
20160921,broad_topics,net_sentiment_per_topic,Labor,-32,-11.307420494699647
20160921,broad_topics,net_sentiment_per_topic,Consumer,4,1.4134275618374559
20160921,broad_topics,net_sentiment_per_topic,Inflation,-4,-1.4134275618374559
20160921,broad_topics,net_sentiment_per_topic,Manufacturing,-5,-1.76678445229682
20160921,broad_topics,net_sentiment_per_topic,Housing,1,0.35335689045936397
20160921,broad_topics,net_sentiment_per_topic,Commodities,-4,-1.4134275618374559
20160921,broad_topics,net_sentiment_per_topic,Trade,-4,-1.4134275618374559
20160921,broad_topics,net_sentiment_per_topic,Demand,-3,-1.0600706713780919
20160921,broad_topics,net_sentiment_per_topic,Foreign,-3,-1.0600706713780919
20160921,financial_conditions,count_words,Money market,3,1.0600706713780919
20160921,financial_conditions,count_words,Financial markets,4,1.4134275618374559
20160921,financial_conditions,count_words,Credit markets,1,0.35335689045936397
20160921,financial_conditions,count_words,Stocks,3,1.0600706713780919
20160921,financial_conditions,count_words,Yield curve,2,0.7067137809187279
20160921,financial_conditions,count_words,Financing conditions,1,0.35335689045936397
20160921,financial_conditions,count_words,US Dollar,0,0.0
20160921,financial_conditions,count_words,Volatility,6,2.1201413427561837
20160921,financial_conditions,count_negative_words_in_paragraph,Money market,1,0.35335689045936397
